optimizer,step,loss,wall_time_s,examples_per_s
adamw,1,683.5054931640625,0.036822776999997586,13904.437462715905
adamw,2,649.3740234375,0.037789452999987816,27097.507868143268
adamw,3,616.6357421875,0.03828906099998619,40115.89628694613
adamw,4,585.2828369140625,0.038723452999988695,52887.84551317254
adamw,5,555.2947387695312,0.03912618599999007,65429.326538514375
adamw,6,526.646240234375,0.03967725599999028,77424.70900711362
adamw,7,499.3094482421875,0.040328544999994165,88870.0546970023
adamw,8,473.2532958984375,0.04094526799998732,100035.97973766513
adamw,9,448.44219970703125,0.041694273999993925,110518.77291353415
adamw,10,424.8380432128906,0.04217324899998687,121403.97340507472
adamw,11,402.40106201171875,0.04269628699999828,131908.42566708967
adamw,12,381.0903015136719,0.04325867499998992,142029.3155072695
adamw,13,360.86370849609375,0.04380151099999807,151958.22810770827
adamw,14,341.67803955078125,0.04435124199999052,161618.92377222562
adamw,15,323.4896240234375,0.04490726999999595,171019.07998416945
adamw,16,306.2547607421875,0.04550378699998703,180028.97209417613
adamw,17,289.93017578125,0.04623103699999831,188271.788063078
adamw,18,274.4732360839844,0.046856291999986865,196686.4983682999
adamw,19,259.8423156738281,0.04751706099999353,204726.46656326923
adamw,20,245.99700927734375,0.048022182999986285,213234.78776470709
adamw,21,232.8983612060547,0.048455116999988945,221896.0693047641
adamw,22,220.5090789794922,0.048869390999996654,230491.92489427116
adamw,23,208.79356384277344,0.04927305399999682,238994.72518997424
adamw,24,197.7178192138672,0.04979617599998676,246765.93640449957
adamw,25,187.24937438964844,0.0504629669999872,253651.35585474485
adamw,26,177.35711669921875,0.051086656999999036,260576.8469054503
adamw,27,168.0111541748047,0.05169871699999362,267395.41718224273
adamw,28,159.1829071044922,0.052347923999988666,273859.9528799481
adamw,29,150.8449249267578,0.05282345299998781,281087.2662944512
adamw,30,142.97096252441406,0.05326258599998823,288382.54304819886
adamw,31,135.53591918945312,0.053679391999992276,295681.4413993788
adamw,32,128.5157928466797,0.05408147899998994,302950.29468412
adamw,33,121.88764190673828,0.05447494899999583,310160.9145150607
adamw,34,115.62957000732422,0.05486305499999844,317299.1369146413
adamw,35,109.72073364257812,0.05545213599999954,323161.5820894645
adamw,36,104.14128112792969,0.0561756949999932,328113.4305503872
adamw,37,98.87239074707031,0.05677885599999399,333645.327408534
adamw,38,93.89617919921875,0.05740427499999612,338929.4612640141
adamw,39,89.19573974609375,0.05787312299999314,345030.6284663844
adamw,40,84.75506591796875,0.05831168599999614,351216.04955825413
adamw,41,80.5590591430664,0.05874008099999628,357370.9746842421
adamw,42,76.59342956542969,0.05915363299999399,363527.967927214
adamw,43,72.84468078613281,0.0595927869999997,369440.6841552839
adamw,44,69.30007934570312,0.06000967799998591,375406.11366062134
adamw,45,65.94766235351562,0.06068803099999798,379646.52371075883
adamw,46,62.77619934082031,0.0614116929999966,383510.02633979334
adamw,47,59.7751579284668,0.06194154799999296,388495.2955971125
adamw,48,56.934627532958984,0.06239245499999413,393893.7809067188
adamw,49,54.24530029296875,0.06292429199999106,398701.34732709534
adamw,50,51.69840621948242,0.06348622299999818,403237.0928729015
adamw,51,49.285682678222656,0.06414042799998754,407106.73149865906
adamw,52,46.999351501464844,0.06474139099999832,411236.1441230185
adamw,53,44.83209991455078,0.06558084999998925,413779.32734943886
adamw,54,42.77706527709961,0.06626767899999209,417216.9663585668
adamw,55,40.82781219482422,0.06679894499998795,421563.54415485275
adamw,56,38.978309631347656,0.06732736599998645,425859.52345151553
adamw,57,37.22290802001953,0.06802059199999633,429046.54519915936
adamw,58,35.55628967285156,0.06860907499999769,432829.03901562584
adamw,59,33.97349166870117,0.06919688299998938,436551.4556487268
adamw,60,32.46984100341797,0.06978614899999513,440201.96615236846
adamw,61,31.04096794128418,0.07058725299999935,442459.4905258643
adamw,62,29.682743072509766,0.07128975899999546,445281.348194795
adamw,63,28.39129066467285,0.07195432599999663,448284.3741737156
adamw,64,27.162948608398438,0.07246690499999886,452178.8256308244
adamw,65,25.994277954101562,0.07290604899999664,456477.8980136687
adamw,66,24.882051467895508,0.0733167289999983,460904.3592220376
adamw,67,23.823226928710938,0.07371915699999931,465333.5902905173
adamw,68,22.81494903564453,0.07410666299999491,469809.3071604424
adamw,69,21.85452651977539,0.07449689399999215,474221.1131648485
adamw,70,20.93943977355957,0.07502126199999282,477731.23304701847
adamw,71,20.06732177734375,0.07563748199999054,480608.2783137142
adamw,72,19.235929489135742,0.0761638269999878,484009.2922327275
adamw,73,18.44316291809082,0.07663910499999815,487688.3674463696
adamw,74,17.687026977539062,0.07716870599999481,490976.2255181854
adamw,75,16.965648651123047,0.07775976899999648,493828.62750018894
adamw,76,16.277252197265625,0.0783164089999957,496856.28461338335
adamw,77,15.620166778564453,0.07887531699999784,499826.83429343405
adamw,78,14.99280834197998,0.0794293019999941,502786.7423536338
adamw,79,14.393685340881348,0.08032000199999345,503585.6448310758
adamw,80,13.821385383605957,0.08107425699999737,505215.8541520933
adamw,81,13.274574279785156,0.08167500699998698,507768.55152282526
adamw,82,12.751993179321289,0.08215073199998812,511060.5709515293
adamw,83,12.252452850341797,0.08258165399999484,514593.71351417416
adamw,84,11.774832725524902,0.08299602499999992,518193.4917967462
adamw,85,11.318069458007812,0.08339195999998594,521872.8520112411
adamw,86,10.881157875061035,0.0838028229999992,525423.827309498
adamw,87,10.463144302368164,0.08418973599999902,529090.6245388455
adamw,88,10.063127517700195,0.08458206999999618,532689.7296318479
adamw,89,9.680251121520996,0.0851980819999909,534847.721102511
adamw,90,9.313703536987305,0.08582214299998725,536924.3692738697
adamw,91,8.962713241577148,0.08641291199998591,539178.6820007593
adamw,92,8.62655258178711,0.08702260499998715,541284.6466732058
adamw,93,8.30452823638916,0.08760770199999968,543513.8568067928
adamw,94,7.995984077453613,0.08817528899999161,545821.8571872737
adamw,95,7.70029354095459,0.0887540199999961,548031.5145162116
adamw,96,7.416866302490234,0.08930620699999281,550376.0785630943
adamw,97,7.145138263702393,0.08998134199998731,551936.6448214009
adamw,98,6.884573936462402,0.0906461239999885,553537.1815788435
adamw,99,6.6346659660339355,0.0912842359999928,555276.5978126168
adamw,100,6.394929885864258,0.09189412699998911,557162.9185835355
muon,1,683.5054931640625,0.09627904500000284,5317.875764139381
muon,2,474.49615478515625,0.09753083500000059,10499.243649457054
muon,3,308.3182373046875,0.09848341599999344,15596.534547502924
muon,4,185.00784301757812,0.09965389799999969,20551.12786456187
muon,5,103.20498657226562,0.1008041970000022,25395.76799565145
muon,6,59.61851501464844,0.10194475299999795,30133.96873893119
muon,7,50.72289276123047,0.10394544400000427,34479.62567748378
muon,8,69.2846908569336,0.10508125299999449,38979.36009575576
muon,9,106.78211975097656,0.10605617299999892,43448.673185671585
muon,10,147.35780334472656,0.10697189900000126,47863.03737582465
muon,11,174.56808471679688,0.10786344999999642,52214.16522464456
muon,12,177.57632446289062,0.10887027100000068,56434.13893954541
muon,13,157.82388305664062,0.11014595899999335,60428.907791346224
muon,14,124.27857208251953,0.11191537000000551,64048.3965696548
muon,15,91.05343627929688,0.11301722800000391,67954.24145422975
muon,16,69.92613983154297,0.11399224699999877,71864.5365416833
muon,17,59.00122833251953,0.1152510870000043,75522.06427345605
muon,18,51.66374206542969,0.1162422590000034,79282.69873006968
muon,19,46.848236083984375,0.11716263699999274,83029.88264083372
muon,20,41.82483673095703,0.11806542700000477,86731.57130071266
muon,21,36.6912727355957,0.11903259199999638,90328.20187600658
muon,22,31.27859115600586,0.1201515019999988,93748.3078655156
muon,23,28.344301223754883,0.12129025599999466,97089.41499802358
muon,24,25.590938568115234,0.1222108970000022,100547.49864081088
muon,25,22.4383487701416,0.12310471499999665,103976.52112675253
muon,26,20.12489891052246,0.12438294199999689,107024.3217112547
muon,27,17.38732147216797,0.12554267400000185,110113.95216896365
muon,28,16.862144470214844,0.12650050400000623,113327.61172239514
muon,29,14.258340835571289,0.12739601399999856,116549.95736365949
muon,30,14.879915237426758,0.12866619999999784,119378.67132160784
muon,31,12.404376983642578,0.13007010600000513,122026.50161597757
muon,32,13.297532081604004,0.13183537999999828,124276.19960590407
muon,33,11.91015911102295,0.13316729899999302,126877.99577583146
muon,34,13.398250579833984,0.1352741420000001,128686.82619328672
muon,35,11.828140258789062,0.13638245500000323,131395.20035769686
muon,36,13.301889419555664,0.1381271609999999,133442.2561540957
muon,37,10.8702392578125,0.13926106399999583,136032.2796327376
muon,38,12.488561630249023,0.1403571280000051,138617.82637786158
muon,39,10.249200820922852,0.14129189599999847,141324.45359782147
muon,40,12.2805757522583,0.142209433000005,144012.95025203624
muon,41,9.52688980102539,0.14312749500000166,146666.43889770974
muon,42,12.455814361572266,0.14498534499999494,148318.43866703045
muon,43,10.02872085571289,0.14608061100000214,150711.30829265
muon,44,12.410049438476562,0.14698850899999627,153263.68131267032
muon,45,9.058349609375,0.14795621800000447,155721.74195476735
muon,46,11.411848068237305,0.14918085200000064,157875.48927525833
muon,47,8.844043731689453,0.1503010029999956,160105.3853246788
muon,48,11.599860191345215,0.15125107999999443,162484.79019125618
muon,49,9.681840896606445,0.1521411039999947,164899.55272048555
muon,50,10.966882705688477,0.1531531039999976,167152.99482275202
muon,51,9.686580657958984,0.1543417719999951,169182.9740039581
muon,52,10.81653118133545,0.15544973000000084,171270.8024645643
muon,53,9.822587966918945,0.15636536099999887,173542.27193579142
muon,54,10.685117721557617,0.1575959829999931,175435.9436940801
muon,55,9.28810977935791,0.15947689899999773,176577.29850892324
muon,56,11.261934280395508,0.16060209100000122,178528.1861616595
muon,57,9.542723655700684,0.16150733599999967,180697.67431493057
muon,58,11.575027465820312,0.1631221519999997,182047.622814589
muon,59,9.575669288635254,0.16412107099999673,184059.24246010193
muon,60,11.270296096801758,0.16590511600000468,185166.08011050808
muon,61,8.619604110717773,0.1671816039999925,186814.81247183992
muon,62,10.892398834228516,0.16819106600000566,188737.72998144224
muon,63,8.665002822875977,0.1691347200000024,190711.8774903198
muon,64,10.719182968139648,0.17002891100000284,192720.1662780717
muon,65,9.83212947845459,0.17092875400000196,194701.00390481765
muon,66,11.508909225463867,0.17181551999999556,196676.06279107308
muon,67,9.50403118133545,0.17278229599999406,198538.85956001637
muon,68,12.393180847167969,0.17396217099999944,200135.46508338363
muon,69,9.809200286865234,0.17584198199999435,200907.6535545484
muon,70,11.875204086303711,0.1771235599999983,202344.62315459526
muon,71,9.950709342956543,0.1791511779999979,202912.42516976598
muon,72,11.584750175476074,0.18036099399999728,204390.09113023937
muon,73,9.796606063842773,0.18187731400000473,205501.16547245154
muon,74,11.3916654586792,0.1835712540000003,206393.97059411023
muon,75,9.234216690063477,0.18471906000000615,207883.25795940452
muon,76,11.629749298095703,0.185627187999998,209624.4651403135
muon,77,10.146464347839355,0.1869327290000058,210899.39793260483
muon,78,11.390113830566406,0.1881109219999928,212300.2724956158
muon,79,9.73851203918457,0.18922531500000161,213755.7546145433
muon,80,12.181798934936523,0.19014271800000415,215417.13735258117
muon,81,8.736515998840332,0.19107850099999268,217041.68591945144
muon,82,10.932659149169922,0.19281876600000203,217738.14276977355
muon,83,8.587689399719238,0.19396770999999546,219088.01212326006
muon,84,11.642256736755371,0.19577716599999917,219678.32551013728
muon,85,8.895076751708984,0.1969948520000031,220919.4786470832
muon,86,11.251884460449219,0.19798638400000357,222399.13225547475
muon,87,8.18535041809082,0.1989566219999972,223887.9990634372
muon,88,11.674795150756836,0.19983425499999896,225466.85001528007
muon,89,8.922995567321777,0.20072354299999517,227018.7110039259
muon,90,9.99882698059082,0.20183981899999992,228299.84800967353
muon,91,10.396759033203125,0.20374515700000018,228677.8281556894
muon,92,10.03577709197998,0.20485647300000664,229936.5956573824
muon,93,9.981414794921875,0.20577858400000082,231394.34179408976
muon,94,10.197864532470703,0.20675811899999985,232774.4140485242
muon,95,9.331782341003418,0.2078290240000058,234038.53352070134
muon,96,10.458396911621094,0.2095876249999975,234517.6629583955
muon,97,9.275323867797852,0.21101151999999956,235361.55751117333
muon,98,9.918453216552734,0.2121839050000034,236474.1095701825
muon,99,10.476297378540039,0.21346223999999836,237456.5168996652
muon,100,11.245450019836426,0.21449290699999324,238702.5320142713
newton_muon,1,683.5054931640625,0.011976614999994695,42749.97568179546
newton_muon,2,682.9287109375,0.013622119999993743,75171.852839387
newton_muon,3,682.35205078125,0.014697505000000888,104507.53376167637
newton_muon,4,681.775390625,0.01576138499999047,129937.81955083506
newton_muon,5,681.19921875,0.017693998999988025,144681.82122095363
newton_muon,6,680.6231689453125,0.019041701999995553,161330.1163940449
newton_muon,7,680.047119140625,0.020399228999991692,175692.9146685622
newton_muon,8,679.4713134765625,0.04236411999998779,96685.59148640832
newton_muon,9,678.8958129882812,0.04376594299999681,105287.34637341952
newton_muon,10,678.320556640625,0.04587616599999933,111604.79278063634
newton_muon,11,677.7454833984375,0.0472815589999982,119116.20765297132
newton_muon,12,677.171142578125,0.0494267909999877,124305.0555315543
newton_muon,13,676.5962524414062,0.051644635999991806,128880.76120821253
newton_muon,14,676.02099609375,0.05298539199999652,135282.56995815886
newton_muon,15,675.4476318359375,0.05399291099999459,142240.8952908794
newton_muon,16,674.8736572265625,0.05691449100000057,143935.2238079388
newton_muon,17,674.3004760742188,0.0582659769999907,149383.9191952688
newton_muon,18,673.727294921875,0.05987555399998712,153919.24390381394
newton_muon,19,673.1544799804688,0.060962286999995285,159574.06584829654
newton_muon,20,672.5817260742188,0.06196875299998794,165244.570921122
newton_muon,21,672.009765625,0.06295572899999513,170786.68090716307
newton_muon,22,671.438232421875,0.06441281799999388,174872.02624796002
newton_muon,23,670.8668212890625,0.06586803899999438,178781.70018088748
newton_muon,24,670.295166015625,0.06734774399998855,182456.0003079255
newton_muon,25,669.7246704101562,0.06835828699999524,187248.69451454937
newton_muon,26,669.1541748046875,0.06970744299999865,190969.56403924123
newton_muon,27,668.5838012695312,0.07080976099999248,195227.3218377544
newton_muon,28,668.013427734375,0.0718530499999872,199518.32246512224
newton_muon,29,667.4441528320312,0.07286737399999765,203767.4638858329
newton_muon,30,666.874267578125,0.07416749899999786,207098.79943505232
newton_muon,31,666.3052978515625,0.0753599779999945,210615.7727381656
newton_muon,32,665.736083984375,0.07678456099999664,213376.2280675241
newton_muon,33,665.1668701171875,0.07777904499999977,217230.74640476814
newton_muon,34,664.5987548828125,0.07947792399998832,219029.3747481698
newton_muon,35,664.0311889648438,0.08159173699999656,219630.083374751
newton_muon,36,663.46337890625,0.08308370499999285,221848.55622413068
newton_muon,37,662.8958129882812,0.08482646699999918,223326.52378414135
newton_muon,38,662.3287353515625,0.08634330099999943,225333.05739608136
newton_muon,39,661.7620849609375,0.08763781399999004,227846.85158854222
newton_muon,40,661.1959228515625,0.08942499799999837,229018.73590201672
newton_muon,41,660.6300048828125,0.09075183599999548,231312.12463845962
newton_muon,42,660.0641479492188,0.09200351599999124,233730.197876373
newton_muon,43,659.4986572265625,0.09339894699999718,235720.00228225984
newton_muon,44,658.932861328125,0.09455222100000071,238259.87123031018
newton_muon,45,658.3673706054688,0.09583882599999072,240403.61262357526
newton_muon,46,657.8026733398438,0.09705346199999099,242670.37480849665
newton_muon,47,657.23828125,0.09884951599998715,243440.74684192816
newton_muon,48,656.674560546875,0.10067078799998797,244122.45586080977
newton_muon,49,656.110595703125,0.1018957879999931,246212.33607812817
newton_muon,50,655.5477294921875,0.10349808499999824,247347.5716966206
newton_muon,51,654.9840087890625,0.10504914499999529,248569.37198300063
newton_muon,52,654.422119140625,0.10627887699999405,250510.73883666922
newton_muon,53,653.8603515625,0.10750858499999083,252407.74957648557
newton_muon,54,653.2984619140625,0.10874961799999028,254235.37579692897
newton_muon,55,652.736083984375,0.1100001949999978,255999.5461826278
newton_muon,56,652.1740112304688,0.11174392699999203,256586.6510132765
newton_muon,57,651.6121826171875,0.11295965600000102,258357.7272933598
newton_muon,58,651.0511474609375,0.11423157799998762,259963.14259094992
newton_muon,59,650.490234375,0.1155247949999989,261484.9911657518
newton_muon,60,649.9293212890625,0.11687912699999004,262835.6387364411
newton_muon,61,649.369384765625,0.11853471999999954,263483.9817396972
newton_muon,62,648.8092041015625,0.11987691999999583,264804.93492826726
newton_muon,63,648.249755859375,0.12114363299998843,266262.4456706122
newton_muon,64,647.6906127929688,0.12318224699998837,266012.35809574975
newton_muon,65,647.13134765625,0.12470371599999908,266872.5605578606
newton_muon,66,646.5728759765625,0.12664236499999504,266830.1401351856
newton_muon,67,646.0145263671875,0.12807819599998993,267836.37708328356
newton_muon,68,645.4560546875,0.12936844799999392,269122.80805905344
newton_muon,69,644.8984985351562,0.13059810299999697,270509.28909741377
newton_muon,70,644.3412475585938,0.13178146499998888,271965.4087925265
newton_muon,71,643.78466796875,0.1329520779999882,273421.8264719655
newton_muon,72,643.22802734375,0.13467360499998904,273728.47114327265
newton_muon,73,642.671630859375,0.1358297899999883,275167.9141961658
newton_muon,74,642.11669921875,0.13763093800000092,275286.94166132726
newton_muon,75,641.56005859375,0.13923038999999449,275801.8561895971
newton_muon,76,641.0042724609375,0.14042667699999356,277098.34649154154
newton_muon,77,640.4497680664062,0.14167542399999888,278269.85716309067
newton_muon,78,639.8946533203125,0.14291003999998964,279448.5257998871
newton_muon,79,639.33935546875,0.14416428199999132,280568.80274964665
newton_muon,80,638.7841796875,0.14580952299999694,280914.4365694198
newton_muon,81,638.230712890625,0.1472243599999956,281692.5133857008
newton_muon,82,637.677001953125,0.148540023999999,282644.3598797337
newton_muon,83,637.123046875,0.14978807099998903,283707.5056531245
newton_muon,84,636.5694580078125,0.15098723499998812,284845.2718536331
newton_muon,85,636.0157470703125,0.15231321299999934,285727.01699884824
newton_muon,86,635.46240234375,0.1536307339999894,286609.3186797053
newton_muon,87,634.9088134765625,0.15488567599999215,287592.76616387855
newton_muon,88,634.3558349609375,0.15659138099999836,287729.7569781345
newton_muon,89,633.8031005859375,0.1580604169999873,288294.82336493937
newton_muon,90,633.25048828125,0.15932397999999637,289221.99909894954
newton_muon,91,632.6980590820312,0.16055253099999334,290197.8543085187
newton_muon,92,632.1444702148438,0.16224744899999166,290321.9760330557
newton_muon,93,631.5924072265625,0.16362190899999973,291012.3729212821
newton_muon,94,631.03955078125,0.1648321689999932,291981.840025426
newton_muon,95,630.48681640625,0.16619990599998857,292659.6119735672
newton_muon,96,629.9341430664062,0.16813488999999038,292336.7065574719
newton_muon,97,629.382080078125,0.16937566000000004,293218.0456152908
newton_muon,98,628.830810546875,0.17053397599998732,294228.7582622464
newton_muon,99,628.2799682617188,0.17197261499998717,294744.6022147409
newton_muon,100,627.7290649414062,0.17322787799999162,295564.43565049313
