optimizer,step,loss,wall_time_s,examples_per_s
adamw,1,683.5054931640625,0.04638045899991994,11039.131803350281
adamw,2,649.3740234375,0.047247215999959735,21673.234672723844
adamw,3,616.6357421875,0.04780282899810118,32131.989511771637
adamw,4,585.2828369140625,0.048262181000609417,42434.882915343995
adamw,5,555.2947387695312,0.04866179400050896,52608.0070120971
adamw,6,526.646240234375,0.04904286999953911,62639.07475294309
adamw,7,499.3094482421875,0.04942372900040937,72515.77476014233
adamw,8,473.2532958984375,0.049800016000517644,82248.96955770906
adamw,9,448.44219970703125,0.05017210399819305,91843.86606880104
adamw,10,424.8380432128906,0.05054844500045874,101288.97140067384
adamw,11,402.40106201171875,0.050934234001033474,110573.9609215626
adamw,12,381.0903015136719,0.05173888100034674,118750.15232661922
adamw,13,360.86370849609375,0.05247457199948258,126842.38758661303
adamw,14,341.67803955078125,0.052935553998395335,135409.93639581607
adamw,15,323.4896240234375,0.05336403700130177,143917.14779398442
adamw,16,306.2547607421875,0.05376171700117993,152376.0857529942
adamw,17,289.93017578125,0.05414332500004093,160758.50531886285
adamw,18,274.4732360839844,0.054524200000741985,169025.86374260575
adamw,19,259.8423156738281,0.05489311299970723,177217.1310461457
adamw,20,245.99700927734375,0.055267067000386305,185282.13194176604
adamw,21,232.8983612060547,0.055651670998486225,193201.74591509506
adamw,22,220.5090789794922,0.05638243000066723,199778.54803112784
adamw,23,208.79356384277344,0.05885538100119447,200083.65929635227
adamw,24,197.7178192138672,0.059387771998444805,206911.28133787858
adamw,25,187.24937438964844,0.05982040199887706,213973.8211762649
adamw,26,177.35711669921875,0.06023855699822889,220988.02931802292
adamw,27,168.0111541748047,0.060702606999257114,227733.21745751676
adamw,28,159.1829071044922,0.06155588399997214,232894.0641971203
adamw,29,150.8449249267578,0.062109728998620994,239060.77581387718
adamw,30,142.97096252441406,0.06255746399983764,245534.24991844085
adamw,31,135.53591918945312,0.062959912000224,252096.9216085234
adamw,32,128.5157928466797,0.06335486700118054,258606.8091610816
adamw,33,121.88764190673828,0.06373716099915328,265088.68194214767
adamw,34,115.62957000732422,0.06411932899936801,271493.79557873384
adamw,35,109.72073364257812,0.06451914100034628,277747.03323938895
adamw,36,104.14128112792969,0.0648899160005385,284050.2983521667
adamw,37,98.87239074707031,0.065335025999957,289951.67155841447
adamw,38,93.89617919921875,0.06650504899880616,292549.216832383
adamw,39,89.19573974609375,0.06703975200071,297853.1304797865
adamw,40,84.75506591796875,0.06753454499994405,303252.2096656899
adamw,41,80.5590591430664,0.06793991000085953,308978.9197503268
adamw,42,76.59342956542969,0.06835149399921647,314609.07058222464
adamw,43,72.84468078613281,0.06879569800003082,320020.0105534235
adamw,44,69.30007934570312,0.06922358700103359,325438.2064839204
adamw,45,65.94766235351562,0.06962166100129252,330931.48983578925
adamw,46,62.77619934082031,0.07000507499833475,336432.7514906633
adamw,47,59.7751579284668,0.0709209419983381,339307.3938663124
adamw,48,56.934627532958984,0.07191681599942967,341728.1432508761
adamw,49,54.24530029296875,0.07251454699871829,345971.96063906234
adamw,50,51.69840621948242,0.07313711599999806,350027.47442216176
adamw,51,49.285682678222656,0.0735694559989497,354929.90461113077
adamw,52,46.999351501464844,0.07398043200009852,359878.94744875975
adamw,53,44.83209991455078,0.0743779580006958,364839.27133017214
adamw,54,42.77706527709961,0.0751034079985402,368132.4288311577
adamw,55,40.82781219482422,0.07598809800037998,370584.3512474702
adamw,56,38.978309631347656,0.07646329099952709,374977.3208189186
adamw,57,37.22290802001953,0.0769105090002995,379453.9963308051
adamw,58,35.55628967285156,0.07734344200071064,383949.81179822783
adamw,59,33.97349166870117,0.07774070099912933,388573.8051209278
adamw,60,32.46984100341797,0.07813144600004307,393183.558896159
adamw,61,31.04096794128418,0.07851434999975027,397787.1561071236
adamw,62,29.682743072509766,0.07889020099901245,402382.0398226311
adamw,63,28.39129066467285,0.07926567699905718,406935.27414625714
adamw,64,27.162948608398438,0.07975848899877747,410840.2805938596
adamw,65,25.994277954101562,0.08095363900065422,411099.49362166476
adamw,66,24.882051467895508,0.08149869800035958,414632.39081256127
adamw,67,23.823226928710938,0.08192003599833697,418749.81598758564
adamw,68,22.81494903564453,0.08244828399983817,422276.8299224801
adamw,69,21.85452651977539,0.08302673700018204,425501.48634556774
adamw,70,20.93943977355957,0.08342920399809373,429585.78390390624
adamw,71,20.06732177734375,0.0838337329987553,433620.19916898763
adamw,72,19.235929489135742,0.08428817199819605,437356.73850880255
adamw,73,18.44316291809082,0.08513152399973478,439038.3050127993
adamw,74,17.687026977539062,0.08605648099910468,440268.9903203709
adamw,75,16.965648651123047,0.08664237999983015,443201.1216690409
adamw,76,16.277252197265625,0.08712882100007846,446603.0821186592
adamw,77,15.620166778564453,0.0875851650016557,450121.88992570527
adamw,78,14.99280834197998,0.08799528699819348,453842.48818712163
adamw,79,14.393685340881348,0.08844347700141952,457331.6356541569
adamw,80,13.821385383605957,0.0888454419982736,461025.33882149984
adamw,81,13.274574279785156,0.0892712360000587,464561.73184353276
adamw,82,12.751993179321289,0.08998048099965672,466590.08191076654
adamw,83,12.252452850341797,0.09077754199824994,468133.4068377756
adamw,84,11.774832725524902,0.09161940400008461,469420.2114648146
adamw,85,11.318069458007812,0.09202874000038719,472895.7497387979
adamw,86,10.881157875061035,0.0924874810007168,476086.05536200886
adamw,87,10.463144302368164,0.09294779899937566,479236.73803506856
adamw,88,10.063127517700195,0.09333704999880865,482723.6344042917
adamw,89,9.680251121520996,0.0937322879981366,486150.5141206613
adamw,90,9.313703536987305,0.09457438499885029,487235.523662778
adamw,91,8.962713241577148,0.0964268509997055,483184.9170325214
adamw,92,8.62655258178711,0.09760122100124136,482616.91315727396
adamw,93,8.30452823638916,0.09803820800152607,485688.1920899534
adamw,94,7.995984077453613,0.09846184699927107,488798.4683077934
adamw,95,7.70029354095459,0.09912019900002633,490717.3360294311
adamw,96,7.416866302490234,0.09971549799956847,492922.3740146463
adamw,97,7.145138263702393,0.1001662819980993,495815.5479998988
adamw,98,6.884573936462402,0.10072221399968839,498162.2028300056
adamw,99,6.6346659660339355,0.10130182699867873,500366.0990305843
adamw,100,6.394929885864258,0.10169346100155963,503473.86641914735
adamw,101,6.164907455444336,0.10208006399989245,506582.7544941046
adamw,102,5.944162845611572,0.10246307399938814,509686.0552935573
adamw,103,5.732280731201172,0.10284238500025822,512784.6850291112
adamw,104,5.528867721557617,0.10321598399968934,515889.0894278571
adamw,105,5.333549499511719,0.10400336800012155,516906.3371095556
adamw,106,5.145969390869141,0.1045361979995505,519169.4459773003
adamw,107,4.965788841247559,0.10506267999880947,521441.1054488691
adamw,108,4.792684555053711,0.1056486989982659,523394.9923122822
adamw,109,4.626349925994873,0.10604402500030119,526271.9893915899
adamw,110,4.466490745544434,0.10643551600151113,529146.6806925649
adamw,111,4.312829971313477,0.10682605799956946,532005.0282135194
adamw,112,4.165101051330566,0.1072150590007368,534850.2396440962
adamw,113,4.023050785064697,0.10760687600122765,537660.8089555536
adamw,114,3.8864378929138184,0.10797625100167352,540563.3133076213
adamw,115,3.755033016204834,0.10858977400130243,542224.1692785344
adamw,116,3.6286168098449707,0.1091397540003527,544183.011442449
adamw,117,3.5069799423217773,0.10967728700052248,546184.1885249644
adamw,118,3.389923572540283,0.11025981599959778,547942.144218891
adamw,119,3.2772579193115234,0.11075491999872611,550115.5163192821
adamw,120,3.1688013076782227,0.11135624199960148,551742.7572692322
adamw,121,3.0643811225891113,0.11179400300170528,554162.1047334265
adamw,122,2.9638309478759766,0.11218161700162455,556811.3713238367
adamw,123,2.8669941425323486,0.11259020299985423,559338.1868232491
adamw,124,2.773719310760498,0.1130759340012446,561463.4144812918
adamw,125,2.6838622093200684,0.11389503900136333,561920.8752299906
adamw,126,2.597285270690918,0.11438677800106234,563981.2671303747
adamw,127,2.5138564109802246,0.11489744400023483,565930.779103033
adamw,128,2.4334497451782227,0.11547645199971157,567526.9621217985
adamw,129,2.3559446334838867,0.11588022200157866,569967.8414414861
adamw,130,2.28122615814209,0.1163750939995225,571943.6841036889
adamw,131,2.209184169769287,0.11686179100070149,573942.9408505077
adamw,132,2.1397128105163574,0.11726189099863404,576350.9305916554
adamw,133,2.0727109909057617,0.1176934760005679,578587.7205264242
adamw,134,2.008082866668701,0.11827532999814139,580070.2479636128
adamw,135,1.945734977722168,0.11879660599879571,581834.8042763165
adamw,136,1.8855798244476318,0.11929891899853828,583676.705409654
adamw,137,1.8275319337844849,0.11972295500163455,585885.9731539565
adamw,138,1.7715102434158325,0.12012237299859407,588200.1681803853
adamw,139,1.7174367904663086,0.1205324529983045,590446.790301373
adamw,140,1.6652369499206543,0.12091196099936496,592828.0329551223
adamw,141,1.6148393154144287,0.1212939559991355,595182.1704992006
adamw,142,1.5661754608154297,0.121670525000809,597548.1736395613
adamw,143,1.5191795825958252,0.12203600000066217,599954.1118981508
adamw,144,1.4737884998321533,0.1224505690006481,602104.1845841466
adamw,145,1.4299418926239014,0.12301431900050375,603506.9787257529
adamw,146,1.3875818252563477,0.12352134300090256,605174.7672420773
adamw,147,1.346652626991272,0.1239690199981851,607119.4238778516
adamw,148,1.3071010112762451,0.12440802299897769,609092.550249936
adamw,149,1.2688757181167603,0.12480005899851676,611281.7623019448
adamw,150,1.2319276332855225,0.1251837579984567,613498.1185094859
adamw,151,1.1962095499038696,0.12556577700161142,615709.1673076481
adamw,152,1.1616761684417725,0.12593555800049216,617966.849360336
adamw,153,1.128284215927124,0.12629529599871603,620260.6310910931
adamw,154,1.095991849899292,0.12665215399829322,622555.5390164353
adamw,155,1.0647587776184082,0.12701965399901383,624785.2005691666
adamw,156,1.0345466136932373,0.12759120400005486,625999.2655917383
adamw,157,1.0053184032440186,0.12820812499921885,626980.5443335964
adamw,158,0.9770387411117554,0.12889205700048478,627625.9521538689
adamw,159,0.9496731162071228,0.12933418700049515,629439.1443438565
adamw,160,0.9231890439987183,0.12972967499808874,631466.9330760823
adamw,161,0.8975547552108765,0.13016456499826745,633290.6348290505
adamw,162,0.8727401494979858,0.13056997899911948,635245.5643770866
adamw,163,0.8487157821655273,0.1310406740012695,636870.9611428851
adamw,164,0.8254538774490356,0.13161452100030147,637984.3148143789
adamw,165,0.8029272556304932,0.13243640099972254,637891.0885699544
adamw,166,0.7811101675033569,0.13324219700007234,637876.0025996409
adamw,167,0.7599774599075317,0.13388048900014837,638659.1551805972
adamw,168,0.7395054697990417,0.1343425400009437,640273.7360734416
adamw,169,0.7196708917617798,0.13478429699898697,641973.894040864
adamw,170,0.7004515528678894,0.13518930500140414,643837.913058995
